names,GK vs. WKY
Atp6v1b2_Atp6ap2,-0.492704
Hpgds_Ephx1,-0.492704
Psma3_Nfkbib,-0.492704
Psma1_Kxd1,-0.492704
Mta2_Mbd3,-0.492704
Rps3_Rpl24,-0.492704
Rbpj_Maml2,-0.492704
Suclg1_Idh3a,-0.492704
Wrn_Rad50,-0.492704
Src_Cttn,-0.492704
Spata5l1_Psmc2,-0.492704
Syt7_Snap25,-0.492704
Eif3i_Eif2s1,-0.492704
Raf1_Mapk1,-0.492704
Sarnp_Rab15,-0.492704
Pafah1b1_Ndel1,-0.492704
Ptgs1_Alox12,-0.492704
Kif3a_Arrb1,-0.492704
Rusc1_Hmgcr,-0.492704
PCOLCE2_Col27a1,-0.492704
Necab3_Ccna2,-0.492704
Tfb2m_Bysl,-0.492704
Ednra_Agt,-0.492704
Pebp1_Arrb2,-0.492704
Smad7_Bmpr2,-0.492704
Tgfb1_Acvrl1,-0.492704
Mylk_Cdc42,-0.492704
Usp47_Fbxw11,-0.492704
Rrp9_Rps11,-0.492704
Cxcr3_Ccl4,-0.492704
Irs2_Insr,-0.492704
Slc18a2_Rab3a,-0.492704
Vps52_Cog6,-0.492704
Rras_Rasgrf1,-0.492704
Rrm1_Guk1,-0.492704
Bcl2l11_Bak1,-0.492704
Gsk3b_Csnk1a1,-0.492704
Micu1_Mcu,-0.492704
Sphk2_Asah2,-0.492704
Ranbp1_Kpnb1,-0.492704
Fbp1_Aldoc,-0.492704
Atp1b1_Atp1a3,-0.492704
Psmd4_Odc1,-0.492704
Med1_Cdk19,-0.492704
Rab28_Brcc3,-0.492704
Stx3_Gak,-0.492704
Map3k9_Cdc42,-0.492704
Ptpn6_Cd3g,-0.492704
Echdc1_Acss1,-0.503653
Stk3_Mob1b,-0.503653
Mapk9_Irs2,-0.503653
Tpr_Nup133,-0.503653
Gnmt_Dmgdh,-0.503653
Pdhb_Gcsh,-0.503653
Rrp9_Nat10,-0.503653
Tnks1bp1_Cnot7,-0.503653
Src_Grin2d,-0.503653
Mak16_Brix1,-0.503653
Atg4d_Atg3,-0.503653
Tp53_Topors,-0.503653
Neurl1_Jag1,-0.503653
Trappc10_Chm,-0.503653
Rxrb_Crebbp,-0.503653
Mylk3_Myl9,-0.503653
Inppl1_Inpp1,-0.503653
Mtr_Mat2a,-0.503653
Rps5_Mrpl43,-0.503653
Tsc2_Ikbkb,-0.503653
Rps5_Eef1b2,-0.503653
Vps35_Snx5,-0.503653
Napb_Gosr2,-0.503653
Ppp3ca_Nfatc2,-0.503653
Syn3_Apba1,-0.503653
Psme1_Psmb2,-0.503653
Rpl35_Rpl27,-0.503653
Rpl3_Rpl18,-0.503653
Snrnp200_Lsm5,-0.503653
Sardh_Gnmt,-0.503653
Raf1_Akt3,-0.503653
Zfyve27_Spast,-0.503653
Pias3_Ercc2,-0.503653
Mad2l1_Ccna1,-0.503653
Mad2l1_Dscc1,-0.503653
Zeb1_Ctbp2,-0.503653
Agtrap_Agtr1a,-0.503653
Rbpj_Notch3,-0.503653
Zap70_Shc2,-0.503653
Micu2_Mcu,-0.503653
Fcf1_Ddx52,-0.503653
Sdad1_Ddx49,-0.503653
Dpf1_Actl6a,-0.503653
Orc6_Orc3,-0.503653
Nup153_Ddx20,-0.503653
Ngfr_Bex1,-0.503653
Ngfr_Casp2,-0.503653
Scn10a_Clta,-0.503653
Tspo_Star,-0.503653
Suclg1_Sdha,-0.503653
Sufu_Psmc6,-0.503653
Canx_Ankrd45,-0.503653
Ppp2r1b_Araf,-0.503653
Suclg1_Ndufs1,-0.503653
Mrpl35_Mrpl19,-0.503653
Tprkb_Osgepl1,-0.503653
Supt6h_Polr2c,-0.503653
Nup153_Hdac4,-0.503653
Nod1_Atg16l1,-0.503653
Dnmt3a_Ahcy,-0.503653
Utp18_Nol10,-0.503653
Surf6_Rrp15,-0.503653
Mrps7_Eif1a,-0.503653
Ngdn_Aatf,-0.503653
Kif18a_Cenpe,-0.503653
Vcl_Csk,-0.503653
Scfd1_Napa,-0.503653
Nme7_Hddc3,-0.503653
Tnni1_Myl1,-0.503653
Prr36_Fgf22,-0.503653
Psen1_Bace1,-0.503653
Tjp1_Cdh1,-0.503653
Med21_Med10,-0.503653
Tnnt3_Tnnc2,-0.503653
Hikeshi_Aaas,-0.503653
Med12_Med1,-0.503653
Mfap2_Fbn1,-0.503653
Tbp_Rbbp7,-0.503653
Ulk2_Pik3c3,-0.503653
Wrn_Pold4,-0.503653
Prickle1_Ankrd6,-0.503653
Prim1_Mcm7,-0.503653
Rgma_Bmp4,-0.503653
Hspa2_Bag1,-0.503653
Mrps22_Mrpl47,-0.503653
Mrps23_Mrps18a,-0.503653
Hspa14_Dnajc21,-0.503653
Trip13_Spo11,-0.503653
Notch2_Dvl2,-0.503653
Trim28_Setdb1,-0.503653
Nras_Abhd17c,-0.503653
Tbl3_Krr1,-0.503653
Jup_Dsp,-0.503653
Nop58_Ddx55,-0.503653
Vamp2_Stx4,-0.503653
Sell_Cd44,-0.503653
Trip13_Fzr1,-0.503653
Tlk2_Asf1b,-0.503653
Ppp2ca_Arrb1,-0.503653
Ubtf_Gatad2b,-0.503653
Plcb3_Mtm1,-0.503653
Psmc6_Map3k14,-0.503653
Rhno1_Chek1,-0.503653
Hdac1_Chd4,-0.503653
Srsf11_Alyref,-0.503653
Dhfr_Cmpk2,-0.503653
Srpra_Srp14,-0.503653
Nup153_Ago2,-0.503653
Hspa5_Dnajb9,-0.503653
Grin2c_Grik4,-0.503653
Pno1_Emg1,-0.503653
Polb_Apex1,-0.503653
Tln1_Pebp1,-0.503653
Pole2_Orc6,-0.503653
Mrps14_Mrpl55,-0.503653
Rxrg_Hdac1,-0.503653
Wwtr1_Lats1,-0.503653
Prkacb_Pkia,-0.503653
Spp1_Itgb3,-0.503653
Vps45_Vps11,-0.503653
Ctnna1_Cdh17,-0.503653
Klc1_Clstn1,-0.503653
Pde6a_Gucy2f,-0.503653
Slc18a2_Ddc,-0.503653
Txnrd2_Glrx2,-0.503653
Cul4b_Actl6a,-0.503653
Psmd6_Nf1,-0.503653
Cyp2e1_Alox12e,-0.503653
Itgav_Ilk,-0.503653
Rspo1_Lgr6,-0.503653
Pak1ip1_Mak16,-0.503653
Cyp4a3_Cyp2c23,-0.503653
Sardh_Gldc,-0.503653
Meaf6_Chd4,-0.503653
Meaf6_Gatad2a,-0.503653
Pwp2_Gtpbp4,-0.51460195
Il7_Il15,-0.51460195
Psmd4_Psma4,-0.51460195
B9d2_Ahi1,-0.51460195
Tle2_Tcf7l1,-0.51460195
Tnn_Adgrl2,-0.51460195
Spry2_Ptpn11,-0.51460195
Spp1_Itgb6,-0.51460195
Hspa9_Hspa4,-0.51460195
Pgam1_Glyctk,-0.51460195
Nr4a2_Lef1,-0.51460195
Psmd2_Cul1,-0.51460195
Atg101_Ambra1,-0.51460195
Rpl23_Mrpl17,-0.51460195
Iws1_Ctr9,-0.51460195
Snupn_Nup153,-0.51460195
Rps3a_Rps23,-0.51460195
Echdc1_Acox3,-0.51460195
Usp1_Rad18,-0.51460195
Psma5_Fbxl7,-0.51460195
Synj2_Pip5k1c,-0.51460195
Ntn1_Dcc,-0.51460195
Tyw3_Trmt5,-0.51460195
Pml_Akt1,-0.51460195
Smc2_Mcm7,-0.51460195
Pik3cd_Erbb3,-0.51460195
Rbl1_Ppp1cc,-0.51460195
Nt5m_Dguok,-0.51460195
Shmt1_Agxt2,-0.51460195
Rrp12_Ipo4,-0.51460195
Psma1_Gtse1,-0.51460195
Psma2_Gmnn,-0.51460195
Upf2_Smg6,-0.51460195
Rpl23a_Rpl14,-0.51460195
Psmc6_Psma5,-0.51460195
Nop9_Ddx52,-0.51460195
Nop9_Bms1,-0.51460195
Tbxas1_Ptgs2,-0.51460195
Tpr_Nupl2,-0.51460195
Tpr_Nup98,-0.51460195
Polr2b_Med6,-0.51460195
Ppp2r1a_Nras,-0.51460195
Cxcr4_Agt,-0.51460195
Tyrp1_Tyr,-0.51460195
Acss1_Acad10,-0.51460195
Sirpa_Grb2,-0.51460195
Phc2_Cbx7,-0.51460195
Pno1_Exosc9,-0.51460195
Tab2_Smad7,-0.51460195
Kxd1_Fbxw7,-0.51460195
Lat_Cd3e,-0.51460195
Hnrnpd_Hnrnpa1,-0.51460195
Tnf_Cxcl10,-0.51460195
Tnfaip3_Tab2,-0.51460195
Sec22b_Napb,-0.51460195
Vcl_Tgfb1i1,-0.51460195
Mrpl4_Mrpl10,-0.51460195
Grb2_Fgfr2,-0.51460195
Inppl1_Inpp4b,-0.51460195
Plcd1_Pip5k1c,-0.51460195
Sgf29_Kat2a,-0.51460195
Hdac3_Bmyc,-0.51460195
Bbs2_Bbip1,-0.51460195
Xpa_Rad23b,-0.51460195
Nop2_Nop14,-0.51460195
Psmc2_Oaz1,-0.51460195
Traf3ip1_Dync2li1,-0.51460195
Rab3gap2_Dync1h1,-0.51460195
Rpl34_Rpl28,-0.51460195
Trub1_Rsl1d1,-0.51460195
Pde7b_Adcy3,-0.51460195
Rps5_Colec11,-0.51460195
Vwf_Proc,-0.51460195
Polr2d_Nelfb,-0.51460195
Rad1_Chek2,-0.51460195
Rmi1_Recql5,-0.51460195
Ptk2_Pten,-0.51460195
RSA-14-44_Mcf2,-0.51460195
Myl12a_Efnb1,-0.51460195
Sec1_Abo,-0.51460195
Ube2e3_Uba5,-0.51460195
Ndufs7_Acadvl,-0.51460195
Slain2_Ckap5,-0.51460195
Rbm22_Cdc5l,-0.51460195
Tubb2a_Tuba8,-0.51460195
Tulp3_Ift140,-0.51460195
Robo1_Nck2,-0.51460195
Prkaca_Lipe,-0.51460195
Cspg5_B3gat2,-0.51460195
Enpp3_Bst1,-0.51460195
Ythdc1_Nudt21,-0.51460195
Prr36_Prkag2,-0.51460195
Entpd8_Ampd2,-0.51460195
Epha4_Efna1,-0.51460195
Rala_Rac2,-0.51460195
Prim1_Pold1,-0.51460195
Mrpl51_Mrpl39,-0.51460195
Mrpl51_Mrpl19,-0.51460195
Rb1_Eid1,-0.51460195
Sf3b4_Lsm4,-0.51460195
Notch3_Dvl2,-0.51460195
Sp1_Hdac1,-0.51460195
Ptpn22_Csk,-0.51460195
Psmd11_Aurka,-0.51460195
Tp53_Cdk4,-0.51460195
Tns2_Cnot9,-0.51460195
Rpl3l_Rpl14,-0.51460195
Dnmt3a_Bmyc,-0.51460195
Gng12_Gnb3,-0.51460195
Wwtr1_Tead1,-0.51460195
Traf6_Ripk2,-0.51460195
Selp_Lamp2,-0.51460195
Sema5a_Adamts4,-0.51460195
Rras_Raf1,-0.51460195
Mrps15_Mrpl17,-0.51460195
Ptpn11_Fcer1g,-0.51460195
Rpl4_Rpl35,-0.51460195
Utp6_Ddx55,-0.51460195
Nop56_Dcaf13,-0.51460195
Mmp9_Cyba,-0.51460195
Sart1_Ddx49,-0.51460195
Dera_Aldh1b1,-0.51460195
Cacng1_Cacna1b,-0.51460195
Kdr_Fgf5,-0.51460195
Psmd11_Psmb2,-0.51460195
Smarcc1_Arid2,-0.51460195
Ddb1_Cops5,-0.51460195
P4hb_Mttp,-0.51460195
Mrpl2_Mrpl15,-0.51460195
Rgs9_Rgs10,-0.51460195
Sufu_Psma6,-0.51460195
Mrpl45_Mrpl35,-0.51460195
Psmc4_Numb,-0.51460195
Rgs7bp_Gnb5,-0.51460195
Serping1_Mbl1,-0.51460195
Lum_B4galt2,-0.51460195
Tmem126b_Ecsit,-0.51460195
Ywhag_Wwtr1,-0.51460195
Ywhag_Foxo4,-0.51460195
Ube2i_Satb1,-0.51460195
Pgs1_Crls1,-0.51460195
Pnliprp1_Lpl,-0.51460195
Nr1i2_Cyp2b3,-0.51460195
Gria4_Cacng4,-0.51460195
Ptprc_Cd3d,-0.51460195
Snrnp70_Luc7l,-0.51460195
Tp53bp1_Rnf168,-0.51460195
Mrps28_Mrps11,-0.51460195
Psmd2_Aurka,-0.51460195
Thoc6_Ddx39b,-0.52555096
Tp53_Psmc2,-0.52555096
Wnt11_Lrp5,-0.52555096
Inpp5b_Inpp4a,-0.52555096
Gria3_Dlg4,-0.52555096
Rps27a_Rpl23a,-0.52555096
Pgr_Actr1a,-0.52555096
Wdr43_Gnl2,-0.52555096
Chm_Als2cl,-0.52555096
Chmp3_Chmp2a,-0.52555096
Nob1_Nip7,-0.52555096
Nr3c2_Capza1,-0.52555096
Ddx55_Bop1,-0.52555096
Spop_Psmc4,-0.52555096
Fabp2_Fabp1,-0.52555096
Plod3_Colgalt2,-0.52555096
Lrrn3_Cltc,-0.52555096
Rapgef1_Bcar1,-0.52555096
Tomm40_Mfn1,-0.52555096
Pes1_Ddx21,-0.52555096
Psmc4_Gli2,-0.52555096
Lrrc51_Dhx8,-0.52555096
Lsg1_Gnl3,-0.52555096
Ttr_Serpina7,-0.52555096
Pak3_Nras,-0.52555096
Grhpr_Agxt2,-0.52555096
Tpr_Hspa12b,-0.52555096
Pigp_Pigl,-0.52555096
Ube2f_Uba1,-0.52555096
Sat1_Maoa,-0.52555096
Ppp2r2b_Ppp1cc,-0.52555096
Pa2g4_Etf1,-0.52555096
Spc25_Kifc1,-0.52555096
Spp1_Ptk2,-0.52555096
Senp3_Rpl14,-0.52555096
Terf2_Pot1,-0.52555096
Pik3r6_Pik3r3,-0.52555096
Utp20_Tbl3,-0.52555096
Dhx8_Cactin,-0.52555096
Grk5_Arrb1,-0.52555096
Gnl3_Ddx27,-0.52555096
Pdia4_Calr4,-0.52555096
Dmrt1_Amh,-0.52555096
Mutyh_Msh2,-0.52555096
Gla_Akr1b10,-0.52555096
Eps15_Arf6,-0.52555096
Erbb2_Cul5,-0.52555096
Stx5_Napa,-0.52555096
Prim1_Pole,-0.52555096
Slc2a4_Rab2a,-0.52555096
Vamp2_Syn2,-0.52555096
Dcaf7_Cops4,-0.52555096
Rps11_Eif2s1,-0.52555096
Ireb2_Cul1,-0.52555096
Mrpl32_mrpl24,-0.52555096
Rrp12_Riok2,-0.52555096
Agxt2_Abat,-0.52555096
Zap70_Lcp2,-0.52555096
Agpat5_Agk,-0.52555096
Rbbp4_Mtf2,-0.52555096
Samm50_Mtx1,-0.52555096
Utp14a_Rps3a,-0.52555096
Utp15_Rrp12,-0.52555096
Dnmt3b_Cbx5,-0.52555096
Dock11_Cdc42,-0.52555096
Psmb10_Oaz1,-0.52555096
Cct7_Cct3,-0.52555096
Psmd5_Psma3,-0.52555096
Ptprf_Irs3,-0.52555096
Ppan_Bysl,-0.52555096
Tbc1d25_Gabarap,-0.52555096
Pold1_Msh6,-0.52555096
Psme3_Gmnn,-0.52555096
Pola2_Mcm4,-0.52555096
Ramp1_Calca,-0.52555096
Entpd6_Cmpk1,-0.52555096
Prx_Ezr,-0.52555096
Psen1_Aplp2,-0.52555096
Pld2_Brinp2,-0.52555096
Csgalnact1_Chsy1,-0.52555096
Cdc27_Anapc1,-0.52555096
Shc2_Erbb2,-0.52555096
Mylpf_Myl1,-0.52555096
Rpa3_Cdk2,-0.52555096
Pan2_Eif4a2,-0.52555096
Hs3st5_Agrn,-0.52555096
Rbbp4_Nasp,-0.52555096
Lemd3_Banf1,-0.52555096
Zap70_Vav2,-0.52555096
Rps23_Fcf1,-0.52555096
Bcan_B3gat2,-0.52555096
Med4_Med17,-0.52555096
Rad18_Pold1,-0.52555096
Wasf2_Abi2,-0.52555096
Dok1_Csk,-0.52555096
Rab3gap2_Dctn6,-0.52555096
Mrpl40_Mrpl12,-0.52555096
Mta2_Brpf3,-0.52555096
Mta3_Mbd2,-0.52555096
Smarce1_Arid2,-0.52555096
Traf3ip1_Ift43,-0.52555096
Rela_Psmd2,-0.52555096
Vav3_Tec,-0.52555096
Dcaf4_Dcaf11,-0.52555096
Sirt7_Pnp,-0.52555096
Adcy8_Adcy4,-0.52555096
Synj1_Sacm1l,-0.52555096
Srsf2_Sf3b1,-0.52555096
Rad50_Pold1,-0.52555096
Myl9_Myl12a,-0.52555096
St3gal3_B4galt3,-0.52555096
Itpa_Hprt1,-0.52555096
Gnb3_F2r,-0.52555096
Trappc3_Gdi2,-0.52555096
Itgb3_Cd9,-0.52555096
Itgb3bp_Cenpm,-0.52555096
Orc2_Mcm7,-0.52555096
Sec31a_Sar1b,-0.52555096
Ipo13_Eif1ax,-0.52555096
Grhpr_Agxt,-0.52555096
Nop2_Nol10,-0.52555096
Tnf_Ccl3,-0.52555096
Rock1_Pip5k1a,-0.52555096
Plxna2_Nrp2,-0.52555096
Fnip2_Atp6v1g3,-0.52555096
Rbl1_Ppp2r1b,-0.52555096
Skiv2l_Exosc10,-0.52555096
Foxg1_Atg7,-0.52555096
Ppm1k_Dld,-0.52555096
Pole_Blm,-0.52555096
Rab14_Dennd6b,-0.52555096
Psma2_Oaz3,-0.52555096
Elavl1_Ccna2,-0.52555096
Rad23b_Ercc1,-0.52555096
Dut_Dhfr,-0.52555096
Smad2_Hdac2,-0.52555096
Hdac1_Esr1,-0.52555096
Mrps9_Mrpl15,-0.52555096
Msh2_Fen1,-0.52555096
Ccna2_Aurkb,-0.52555096
Mrpl4_Mrpl2,-0.52555096
Psmc4_Aurka,-0.52555096
Prkar1a_Akap1,-0.52555096
Nup93_Nup35,-0.52555096
Nup98_Ago2,-0.52555096
Stag2_Plk1,-0.52555096
Psma4_Nfkb2,-0.52555096
Tcp1_Cct4,-0.52555096
Ech1_Acaa2,-0.52555096
Nol12_Ddx55,-0.52555096
Rps3a_Rpl4,-0.52555096
Tnnt3_Actn2,-0.52555096
Psme2_Psmd6,-0.52555096
Tp53_Rfc5,-0.52555096
Pfkp_Aldob,-0.52555096
Nphs1_Cd2ap,-0.52555096
Kxd1_Cyld,-0.52555096
Fut4_Abo,-0.52555096
Slco1b2_Slc10a1,-0.52555096
Myo10_Itgb3,-0.52555096
Sec31a_Pdcd6,-0.52555096
Trdn_Ryr2,-0.52555096
Xrcc1_Pnkp,-0.52555096
Aspa_Asns,-0.52555096
Eif3i_Eif2s2,-0.52555096
B4galt2_B3galnt1,-0.52555096
Tgfbr1_Pard6a,-0.52555096
Igf2r_Ap4b1,-0.52555096
Gstm6l_Gstm2,-0.52555096
Fyn_Cblc,-0.52555096
Ppp1ca_Myl12a,-0.5364999
Gsk3b_Ddx21,-0.5364999
Mrps2_Mrpl58,-0.5364999
Nupl2_Gckr,-0.5364999
Txn1_Gpx7,-0.5364999
Mrpl39_Mrpl13,-0.5364999
Topbp1_Nbn,-0.5364999
Psmc2_Psma5,-0.5364999
Psmc3_Hecw1,-0.5364999
Smc2_Ncaph,-0.5364999
Cyp1a2_Aox4,-0.5364999
Nprl2_Atp6v1a,-0.5364999
Ppp1r42_Lsm4,-0.5364999
Mrps34_Mrpl43,-0.5364999
Timm10_Pfdn5,-0.5364999
Mc4r_Fto,-0.5364999
Plcb1_Gna11,-0.5364999
Pak2_Map2k1,-0.5364999
Rgs5_Rgs1,-0.5364999
Noc4l_Bms1,-0.5364999
Commd6_Ccdc93,-0.5364999
Sdad1_Noc3l,-0.5364999
Top3b_Rmi1,-0.5364999
Vcp_Psmb1,-0.5364999
Kif5a_Gria4,-0.5364999
Napa_Bet1l,-0.5364999
Psmb1_Cdc25a,-0.5364999
Tnpo3_Ipo7,-0.5364999
Stab2_Cd44,-0.5364999
Grin3a_Grik2,-0.5364999
Wdr5_Cops8,-0.5364999
Cdkn1b_Cdk6,-0.5364999
Rrp12_Nol10,-0.5364999
Sox10_Egr2,-0.5364999
Rnf8_Kxd1,-0.5364999
Prkar2a_Prkaa2,-0.5364999
Notch3_Maml2,-0.5364999
Rbm28_Nop14,-0.5364999
Hs3st2_Gpc1,-0.5364999
Pomt1_Pomgnt1,-0.5364999
Rbbp4_Lin9,-0.5364999
Hsf1_Crebbp,-0.5364999
Hsp90ab1_Actr1a,-0.5364999
Jarid2_Aebp2,-0.5364999
Glyctk_Aldob,-0.5364999
Utp14a_Rsl1d1,-0.5364999
Rpl28_Rpl19,-0.5364999
Plppr3_Dgat2,-0.5364999
Taf6l_Supt3h,-0.5364999
Lilrb4_Fcgr3a,-0.5364999
Lin9_E2f5,-0.5364999
Mrpl30_Mrpl16,-0.5364999
Rps11_Rpl35,-0.5364999
Dcaf8_Dcaf17,-0.5364999
Pak3_Ctnnd1,-0.5364999
Hsd17b10_Hadhb,-0.5364999
Tnk2_Cdc42,-0.5364999
Ywhae_Wwtr1,-0.5364999
Entpd5_Adss,-0.5364999
Hsp90ab1_Hsf1,-0.5364999
Polr3b_Polr1e,-0.5364999
Vps4b_Chmp4b,-0.5364999
Rab18_Dctn4,-0.5364999
Vti1a_Vps41,-0.5364999
Crat_Cpt2,-0.5364999
Supt4h1_Polr2b,-0.5364999
Supt3h_Atxn7,-0.5364999
Spop_Psma3,-0.5364999
Smarcc1_Smarca5,-0.5364999
Copz2_Copa,-0.5364999
Thoc2_Sarnp,-0.5364999
Wasf1_Arpc3,-0.5364999
Hdac2_Ctbp1,-0.5364999
Myl2_Myh6,-0.5364999
Dock4_Cdc42,-0.5364999
Smad6_Bmpr2,-0.5364999
Stx17_Napb,-0.5364999
Stau1_Prkra,-0.5364999
Sdad1_Aatf,-0.5364999
Nup50_Hspa9,-0.5364999
Pttg1_Aurkb,-0.5364999
Sf3b2_Lsm3,-0.5364999
Psmd7_Numb,-0.5364999
Rplp0_Mphosph6,-0.5364999
Cxcl9_Ccl4,-0.5364999
Psmc5_Ide,-0.5364999
Src_Grin2b,-0.5364999
Smarca2_Pbrm1,-0.5364999
Mybl2_Ccna2,-0.5364999
Polg2_Eprs,-0.5364999
Dlgap1_Dlg4,-0.5364999
Utp18_Exosc10,-0.5364999
Srcin1_Mapre3,-0.5364999
Srsf1_Eftud2,-0.5364999
Ephx1_Cyp1a2,-0.5364999
Eprs_Cars,-0.5364999
Fah_Adh5,-0.5364999
Tbc1d1_Prkaa2,-0.5364999
Cdk6_Ccnh,-0.5364999
Riok1_Csnk1d,-0.5364999
Ppp2cb_Fyn,-0.5364999
Cdc42_Arhgef28,-0.5364999
Rfc4_Pcna,-0.5364999
Decr1_Acox2,-0.5364999
Utp6_Abt1,-0.5364999
Plk1_Kifc1,-0.5364999
Mlst8_Akt1,-0.5364999
Sf3a1_Isy1,-0.5364999
Muc1_Chst4,-0.5364999
Hsd3b7_Ch25h,-0.5364999
Lsp1_Arhgef12,-0.5364999
Pde1b_Dck,-0.5364999
Psmd7_Psmd5,-0.5364999
Rac2_Pak1,-0.5364999
Tpm2_Neb,-0.5364999
Tpm1_Myl2,-0.5364999
Mrps15_Mrpl28,-0.5364999
Gsn_Fn1,-0.5364999
Wnt11_Dvl1,-0.5364999
Smc4_Mcm4,-0.5364999
Nifk_Fbl,-0.5364999
Nupl2_Aurkb,-0.5364999
Gsta1_Gpx7,-0.5364999
Pcna_Asf1b,-0.5364999
Atp6v1d_Atp6v0e2,-0.5364999
Tle4_Tle1,-0.5364999
Gna11_Chrm3,-0.5364999
Pla2g4a_Mapk1,-0.5364999
Snrnp200_Lsm2,-0.5364999
Wdr46_Utp11,-0.5364999
Wdr46_Ftsj3,-0.5364999
Hnrnpu_Hnrnpa1,-0.5474489
Mrps23_Mrpl14,-0.5474489
Snrnp70_Sf3b1,-0.5474489
Ifngr2_Ifnar1,-0.5474489
Rptor_Mios,-0.5474489
Noc3l_Gnl3,-0.5474489
Ilk_Akt2,-0.5474489
Mcm7_Mcm5,-0.5474489
Mcm5_Kntc1,-0.5474489
Pcna_Ercc4,-0.5474489
Ift88_Dync2h1,-0.5474489
Nxt1_Ddx39b,-0.5474489
Shh_Ihh,-0.5474489
Smc4_Kif23,-0.5474489
Gria4_Cacng3,-0.5474489
Polr2b_Cdk7,-0.5474489
Shh_Psmb8,-0.5474489
Mrps25_Mrpl20,-0.5474489
Ttc8_Arl6,-0.5474489
Mrps15_Mrpl3,-0.5474489
Psmb4_Psma1,-0.5474489
Utp20_Rps3a,-0.5474489
Spon2_Pofut2,-0.5474489
Polr1b_Ddx21,-0.5474489
Terf1_Ccna1,-0.5474489
F2r_Arrb1,-0.5474489
Polr1a_Gnl3,-0.5474489
Pikfyve_Pi4k2b,-0.5474489
Psmb4_Aurka,-0.5474489
Nup153_Kpnb1,-0.5474489
Smad5_Acvr2b,-0.5474489
Hspa5_Atf6,-0.5474489
Nrg1_Cdc37,-0.5474489
Rfc5_Orc4,-0.5474489
Etfdh_Acadvl,-0.5474489
Etf1_Abce1,-0.5474489
Espl1_Cenpe,-0.5474489
Tsc2_Sfn,-0.5474489
Tmed10_Copg2,-0.5474489
RT1-Da_Lcp2,-0.5474489
Mrpl49_mrpl24,-0.5474489
Mrps14_Mrpl32,-0.5474489
Wdr59_Depdc5,-0.5474489
Pfdn5_Cct8,-0.5474489
Tuba4a_Anxa5,-0.5474489
Tsc2_Rps6ka2,-0.5474489
Prpf40a_Prpf39,-0.5474489
Utp18_Ddx52,-0.5474489
Ppp2r5e_Ppp2ca,-0.5474489
Rrp7a_Nop58,-0.5474489
Utp6_Exosc2,-0.5474489
Fanca_Ercc1,-0.5474489
Plpp2_Lpin1,-0.5474489
Lrg1_Eng,-0.5474489
Tiprl_Ppp2cb,-0.5474489
Psmd7_Prickle1,-0.5474489
Lmnb2_Lmna,-0.5474489
Gba_B4galt6,-0.5474489
RT1-Db1_Ptprj,-0.5474489
Tsc2_Stk11,-0.5474489
Maob_Aldh3a1,-0.5474489
P4hb_Ero1b,-0.5474489
Ptgs1_Hpgds,-0.5474489
Mrpl51_Mrpl2,-0.5474489
Psmd4_Psmd13,-0.5474489
Cdc40_Bud31,-0.5474489
Ide_Gcg,-0.5474489
Nmd3_Mrto4,-0.5474489
Psmd11_Psma5,-0.5474489
Snrpd2_Prpf3,-0.5474489
Cops8_Commd10,-0.5474489
Coq8a_Coq5,-0.5474489
Pdpn_Cd9,-0.5474489
Rab8a_Myo5b,-0.5474489
Mrpl22_Gadd45gip1,-0.5474489
Oxa1l_Mrpl40,-0.5474489
Mthfd2_Mtfmt,-0.5474489
Supt4h1_Polr2j,-0.5474489
Ift27_Hspb11,-0.5474489
Psmc6_Cul1,-0.5474489
Vps37d_Ubap1,-0.5474489
Stt3a_Sec61b,-0.5474489
Pld2_Cept1,-0.5474489
Ugt8_Neu2,-0.5474489
Apip_Apaf1,-0.5474489
Mapkapk3_Cbx6,-0.5474489
Prkaa1_Ppargc1a,-0.5474489
Vav1_Cd28,-0.5474489
Dcn_Chpf,-0.5474489
Ddb2_Cops7b,-0.5474489
Pdcd6ip_Mvb12b,-0.5474489
Rb1_Cdk6,-0.5474489
Nags_Nagk,-0.5474489
Stat3_Crebbp,-0.5474489
Rab11fip3_Cmpk2,-0.5474489
Tp53_Foxo4,-0.5474489
Gna12_Adra1d,-0.5474489
Nup107_Gemin2,-0.5474489
Nup62_Gemin2,-0.5474489
Usp39_Lsm3,-0.5474489
Tbl3_Rrp9,-0.5474489
Hspa12a_Dnajc7,-0.5474489
Tmem208_Glrx3,-0.5474489
Gabarap_Chmp4c,-0.5474489
Nup205_Hspa1l,-0.5474489
Wdr46_Nop56,-0.5474489
Ntrk3_Frs2,-0.5474489
Csnk1e_Btrc,-0.5474489
Csnk1e_Arntl,-0.5474489
Psma5_Aurka,-0.5474489
Hdc_Cndp1,-0.5474489
Psme3_Ccnd1,-0.5474489
Mbip_Kat14,-0.5474489
Plcb4_Gnao1,-0.5474489
Rpl23_Nol9,-0.5474489
Eif4g3_Eif4g1,-0.5474489
Elp6_Elp2,-0.5474489
Arpc4_Arpc1b,-0.5474489
Gak_Eps15,-0.5474489
Kif3a_Gli1,-0.5474489
Pom121_Hikeshi,-0.5474489
Lap3_Chac1,-0.5474489
Rbbp7_Phf12,-0.5474489
Rbbp8_Pold2,-0.5474489
Zmat5_Snrpa1,-0.5474489
Mrps33_Mrps28,-0.5474489
